filename,verbalization_method,dataset,score_r_mean,score_r_std,score_r_median,score_l_mean,score_l_std,score_l_median
croatia-custom-algo-gpt-4-1.txt,llm,croatia,0.42210641503334045,0.16518226265907288,0.39440327882766724,0.35072118043899536,0.11918877810239792,0.34327107667922974
croatia-custom-algo-gpt-4o-mini.txt,llm,croatia,0.468941330909729,0.16885440051555634,0.4448724389076233,0.36086705327033997,0.11980723589658737,0.3609916567802429
croatia-custom-algo-gpt-5-nano.txt,llm,croatia,0.4493248760700226,0.17153163254261017,0.426194429397583,0.3292374908924103,0.12287624925374985,0.31128108501434326
croatia-custom-algo-gpt-5.txt,llm,croatia,0.4696058928966522,0.1771516352891922,0.442291259765625,0.32320502400398254,0.12341420352458954,0.3229220509529114
croatia-langchain-gpt-4-1.txt,llm,croatia,0.4183395206928253,0.16798366606235504,0.3971765637397766,0.3226434886455536,0.11399462819099426,0.32140791416168213
croatia-langchain-gpt-4o-mini.txt,llm,croatia,0.4623369872570038,0.181319922208786,0.43680381774902344,0.29249638319015503,0.12212549149990082,0.2928752601146698
croatia-langchain-gpt-5-nano.txt,llm,croatia,0.456470787525177,0.18087030947208405,0.43975934386253357,0.29494616389274597,0.11998707801103592,0.287090003490448
croatia-langchain-gpt-5.txt,llm,croatia,0.40650859475135803,0.18806928396224976,0.38571733236312866,0.305668443441391,0.1225033774971962,0.305155873298645
japan-custom-algo-gpt-4-1.txt,llm,japan,0.43442022800445557,0.14951221644878387,0.42650407552719116,0.3540113568305969,0.10741233080625534,0.35256561636924744
japan-custom-algo-gpt-4o-mini.txt,llm,japan,0.48663702607154846,0.1514233648777008,0.48219043016433716,0.3637257516384125,0.10740801692008972,0.35430264472961426
japan-custom-algo-gpt-5-nano.txt,llm,japan,0.5061822533607483,0.15193524956703186,0.4999266266822815,0.3549291491508484,0.12214329093694687,0.35066962242126465
japan-custom-algo-gpt-5.txt,llm,japan,0.48972955346107483,0.1625276803970337,0.47643494606018066,0.33203721046447754,0.11208502948284149,0.3312675952911377
japan-langchain-gpt-4-1.txt,llm,japan,0.34275516867637634,0.15015949308872223,0.3261726498603821,0.30132564902305603,0.10466354340314865,0.2892979681491852
japan-langchain-gpt-4o-mini.txt,llm,japan,0.4175869822502136,0.16295519471168518,0.3992707431316376,0.2829868495464325,0.09672140330076218,0.27348533272743225
japan-langchain-gpt-5-nano.txt,llm,japan,0.461908221244812,0.14920015633106232,0.4583287239074707,0.3447704017162323,0.09915544092655182,0.35168278217315674
japan-langchain-gpt-5.txt,llm,japan,0.42409852147102356,0.17074239253997803,0.41960272192955017,0.31859758496284485,0.1048366129398346,0.3170047104358673
croatia-custom-algo-gpt-4-1.txt,llm_local,croatia,0.43453043699264526,0.16597871482372284,0.4085928201675415,0.35497573018074036,0.11780105531215668,0.3460117280483246
croatia-custom-algo-gpt-4o-mini.txt,llm_local,croatia,0.4844292104244232,0.17036192119121552,0.4566860496997833,0.36313438415527344,0.11719941347837448,0.3624553084373474
croatia-custom-algo-gpt-5-nano.txt,llm_local,croatia,0.459300696849823,0.168267622590065,0.43864351511001587,0.3317333459854126,0.1144488975405693,0.325283408164978
croatia-custom-algo-gpt-5.txt,llm_local,croatia,0.4752950370311737,0.17348571121692657,0.4498686194419861,0.33518606424331665,0.1214132159948349,0.3371380567550659
croatia-langchain-gpt-4-1.txt,llm_local,croatia,0.4244338274002075,0.16690003871917725,0.4000145196914673,0.32853609323501587,0.11307769268751144,0.33069074153900146
croatia-langchain-gpt-4o-mini.txt,llm_local,croatia,0.466312050819397,0.17586062848567963,0.44216305017471313,0.3037301301956177,0.12047045677900314,0.3049963712692261
croatia-langchain-gpt-5-nano.txt,llm_local,croatia,0.45982035994529724,0.17504209280014038,0.4468998312950134,0.31087371706962585,0.11625371873378754,0.31101328134536743
croatia-langchain-gpt-5.txt,llm_local,croatia,0.41037553548812866,0.1793983280658722,0.38085681200027466,0.31927597522735596,0.11694803833961487,0.32127124071121216
japan-custom-algo-gpt-4-1.txt,llm_local,japan,0.4449836313724518,0.14650967717170715,0.4446941018104553,0.36637458205223083,0.104648157954216,0.3648632764816284
japan-custom-algo-gpt-4o-mini.txt,llm_local,japan,0.49659159779548645,0.14991401135921478,0.4862818121910095,0.3811351954936981,0.10452286154031754,0.3741523325443268
japan-custom-algo-gpt-5-nano.txt,llm_local,japan,0.5140456557273865,0.1458049714565277,0.5112044811248779,0.38987210392951965,0.1466631442308426,0.37175753712654114
japan-custom-algo-gpt-5.txt,llm_local,japan,0.5033286809921265,0.1599988043308258,0.4960205554962158,0.3502507507801056,0.11022359132766724,0.34776121377944946
japan-langchain-gpt-4-1.txt,llm_local,japan,0.35468196868896484,0.1454586535692215,0.3333762586116791,0.3166496753692627,0.10049070417881012,0.31489676237106323
japan-langchain-gpt-4o-mini.txt,llm_local,japan,0.42681562900543213,0.15878954529762268,0.40472161769866943,0.29969993233680725,0.09039845317602158,0.29416748881340027
japan-langchain-gpt-5-nano.txt,llm_local,japan,0.4681504964828491,0.1481696367263794,0.4585603177547455,0.3461626470088959,0.09088845551013947,0.35596492886543274
japan-langchain-gpt-5.txt,llm_local,japan,0.43182745575904846,0.16852228343486786,0.4367678165435791,0.3212485611438751,0.09864529222249985,0.31916797161102295
croatia-custom-algo-gpt-4-1.txt,prefix,croatia,0.4920618534088135,0.13932277262210846,0.4650901257991791,0.4056949019432068,0.09865904599428177,0.3904470205307007
croatia-custom-algo-gpt-4o-mini.txt,prefix,croatia,0.5281612277030945,0.1437298208475113,0.5062254071235657,0.4200176000595093,0.10879300534725189,0.4110202193260193
croatia-custom-algo-gpt-5-nano.txt,prefix,croatia,0.5123398900032043,0.14553150534629822,0.4893350601196289,0.3959634304046631,0.0973595678806305,0.3860544264316559
croatia-custom-algo-gpt-5.txt,prefix,croatia,0.5221695303916931,0.1567929983139038,0.49788737297058105,0.37491554021835327,0.11035884916782379,0.36743685603141785
croatia-langchain-gpt-4-1.txt,prefix,croatia,0.4794432818889618,0.1464664191007614,0.4534872770309448,0.3758714199066162,0.09140307456254959,0.3687330484390259
croatia-langchain-gpt-4o-mini.txt,prefix,croatia,0.5194473266601562,0.15139126777648926,0.5040252208709717,0.3699711859226227,0.0940355509519577,0.35763752460479736
croatia-langchain-gpt-5-nano.txt,prefix,croatia,0.524690568447113,0.14481429755687714,0.5070831775665283,0.39161744713783264,0.08551689982414246,0.38701939582824707
croatia-langchain-gpt-5.txt,prefix,croatia,0.462749719619751,0.15317806601524353,0.4340416491031647,0.3679552674293518,0.0924554169178009,0.35868942737579346
japan-custom-algo-gpt-4-1.txt,prefix,japan,0.5099985599517822,0.12280819565057755,0.49746906757354736,0.4380875825881958,0.08039450645446777,0.43546998500823975
japan-custom-algo-gpt-4o-mini.txt,prefix,japan,0.5556715130805969,0.12734371423721313,0.5493317246437073,0.4416981637477875,0.08438454568386078,0.4283298850059509
japan-custom-algo-gpt-5-nano.txt,prefix,japan,0.5602026581764221,0.1251847743988037,0.5485966801643372,0.43514764308929443,0.09175055474042892,0.4270781874656677
japan-custom-algo-gpt-5.txt,prefix,japan,0.5556094646453857,0.1317097246646881,0.5419142246246338,0.4155704081058502,0.08753583580255508,0.4094918966293335
japan-langchain-gpt-4-1.txt,prefix,japan,0.4375782608985901,0.12474887818098068,0.4169292449951172,0.3971611261367798,0.0802353098988533,0.3952140808105469
japan-langchain-gpt-4o-mini.txt,prefix,japan,0.49589112401008606,0.13451248407363892,0.4708523154258728,0.380770742893219,0.06684651970863342,0.3713793158531189
japan-langchain-gpt-5-nano.txt,prefix,japan,0.5356894135475159,0.12317033112049103,0.5231996774673462,0.44828593730926514,0.08494005352258682,0.4458823502063751
japan-langchain-gpt-5.txt,prefix,japan,0.5041665434837341,0.13834646344184875,0.5027768015861511,0.4189768433570862,0.08292826265096664,0.4225756824016571
croatia-custom-algo-gpt-4-1.txt,random,croatia,0.4446149170398712,0.15580378472805023,0.4137720465660095,0.37141937017440796,0.1092393696308136,0.36034393310546875
croatia-custom-algo-gpt-4o-mini.txt,random,croatia,0.4883755147457123,0.15683574974536896,0.46547600626945496,0.3887295424938202,0.1123458594083786,0.38076502084732056
croatia-custom-algo-gpt-5-nano.txt,random,croatia,0.46701839566230774,0.16214852035045624,0.44455647468566895,0.3484872579574585,0.10438449680805206,0.33630621433258057
croatia-custom-algo-gpt-5.txt,random,croatia,0.4859820306301117,0.1665225476026535,0.4668797254562378,0.3526870310306549,0.11786399781703949,0.3414195775985718
croatia-langchain-gpt-4-1.txt,random,croatia,0.44071272015571594,0.16007505357265472,0.41829273104667664,0.3388265371322632,0.10034719854593277,0.32828330993652344
croatia-langchain-gpt-4o-mini.txt,random,croatia,0.47984054684638977,0.1726289689540863,0.45289725065231323,0.31368622183799744,0.09801903367042542,0.3125385344028473
croatia-langchain-gpt-5-nano.txt,random,croatia,0.48278310894966125,0.16189232468605042,0.46582210063934326,0.3370150029659271,0.09698419272899628,0.32549792528152466
croatia-langchain-gpt-5.txt,random,croatia,0.42547526955604553,0.17317350208759308,0.4030565023422241,0.32223889231681824,0.10539176315069199,0.3169345259666443
japan-custom-algo-gpt-4-1.txt,random,japan,0.4693980813026428,0.14215627312660217,0.47283443808555603,0.3940950632095337,0.09507497400045395,0.39390239119529724
japan-custom-algo-gpt-4o-mini.txt,random,japan,0.528554379940033,0.14042657613754272,0.52625572681427,0.40414613485336304,0.0924101248383522,0.39214783906936646
japan-custom-algo-gpt-5-nano.txt,random,japan,0.5330964922904968,0.13914094865322113,0.5217337012290955,0.4029712378978729,0.11569757759571075,0.4091780185699463
japan-custom-algo-gpt-5.txt,random,japan,0.5216535329818726,0.14835979044437408,0.5172119736671448,0.3820692300796509,0.10936349630355835,0.38314834237098694
japan-langchain-gpt-4-1.txt,random,japan,0.3799022436141968,0.13789765536785126,0.3629007339477539,0.352463960647583,0.09781301766633987,0.350156307220459
japan-langchain-gpt-4o-mini.txt,random,japan,0.4511883556842804,0.15323235094547272,0.42406901717185974,0.3228524625301361,0.07710768282413483,0.32514721155166626
japan-langchain-gpt-5-nano.txt,random,japan,0.49455514550209045,0.13416945934295654,0.4873863458633423,0.39127489924430847,0.08599180728197098,0.40205854177474976
japan-langchain-gpt-5.txt,random,japan,0.45608967542648315,0.1557743400335312,0.45593947172164917,0.36118996143341064,0.09435677528381348,0.35676687955856323
croatia-custom-algo-gpt-4-1.txt,concat_spo,croatia,0.4354860484600067,0.1588945984840393,0.409231036901474,0.35069796442985535,0.10801059752702713,0.33921125531196594
croatia-custom-algo-gpt-4o-mini.txt,concat_spo,croatia,0.4821697175502777,0.16264313459396362,0.4600200057029724,0.36946940422058105,0.12041981518268585,0.3623495101928711
croatia-custom-algo-gpt-5-nano.txt,concat_spo,croatia,0.4622953236103058,0.16789673268795013,0.43981119990348816,0.3342101573944092,0.11165378987789154,0.3253868818283081
croatia-custom-algo-gpt-5.txt,concat_spo,croatia,0.47954457998275757,0.17400117218494415,0.45828133821487427,0.32726362347602844,0.12178251147270203,0.32411977648735046
croatia-langchain-gpt-4-1.txt,concat_spo,croatia,0.4264518916606903,0.16442406177520752,0.40784281492233276,0.3230345845222473,0.10655315965414047,0.3191208243370056
croatia-langchain-gpt-4o-mini.txt,concat_spo,croatia,0.47627994418144226,0.17270976305007935,0.4515223503112793,0.3110797107219696,0.10895723104476929,0.31419438123703003
croatia-langchain-gpt-5-nano.txt,concat_spo,croatia,0.48145201802253723,0.16333307325839996,0.460889607667923,0.3371223211288452,0.1029810905456543,0.333000123500824
croatia-langchain-gpt-5.txt,concat_spo,croatia,0.4125955402851105,0.17611360549926758,0.3931095600128174,0.3114554286003113,0.10913936793804169,0.3070536255836487
japan-custom-algo-gpt-4-1.txt,concat_spo,japan,0.45960861444473267,0.14745426177978516,0.4525754451751709,0.3716413080692291,0.09332502633333206,0.3726877272129059
japan-custom-algo-gpt-4o-mini.txt,concat_spo,japan,0.5165316462516785,0.1500590294599533,0.5108994841575623,0.3847373425960541,0.09627129137516022,0.3780401647090912
japan-custom-algo-gpt-5-nano.txt,concat_spo,japan,0.5283039808273315,0.14586134254932404,0.5185601711273193,0.3777003586292267,0.11636506021022797,0.37797659635543823
japan-custom-algo-gpt-5.txt,concat_spo,japan,0.515846848487854,0.15595753490924835,0.5080958008766174,0.3540014624595642,0.10884884744882584,0.3488228917121887
japan-langchain-gpt-4-1.txt,concat_spo,japan,0.3688103258609772,0.14396116137504578,0.3474087119102478,0.32316482067108154,0.09276711940765381,0.3149239420890808
japan-langchain-gpt-4o-mini.txt,concat_spo,japan,0.4387546479701996,0.1602773219347,0.41062667965888977,0.3033220171928406,0.07786393165588379,0.2980990707874298
japan-langchain-gpt-5-nano.txt,concat_spo,japan,0.48937198519706726,0.14108604192733765,0.4802092909812927,0.37709274888038635,0.0833299532532692,0.38383030891418457
japan-langchain-gpt-5.txt,concat_spo,japan,0.44635534286499023,0.1681128889322281,0.4537700414657593,0.33982717990875244,0.09731361269950867,0.343370646238327
croatia-custom-algo-gpt-4-1.txt,concat_sop,croatia,0.4373234808444977,0.15851904451847076,0.407514750957489,0.35943281650543213,0.11066175252199173,0.3412567377090454
croatia-custom-algo-gpt-4o-mini.txt,concat_sop,croatia,0.48368316888809204,0.16129787266254425,0.4643234610557556,0.3722788989543915,0.11751478165388107,0.3584452271461487
croatia-custom-algo-gpt-5-nano.txt,concat_sop,croatia,0.46412426233291626,0.1659563183784485,0.4440377950668335,0.33476829528808594,0.1054743155837059,0.3187146484851837
croatia-custom-algo-gpt-5.txt,concat_sop,croatia,0.4813615083694458,0.17278006672859192,0.4588311016559601,0.33896154165267944,0.11870713531970978,0.32802683115005493
croatia-langchain-gpt-4-1.txt,concat_sop,croatia,0.43060681223869324,0.16669400036334991,0.4090712070465088,0.3237394690513611,0.1028442308306694,0.31713467836380005
croatia-langchain-gpt-4o-mini.txt,concat_sop,croatia,0.47461825609207153,0.17516736686229706,0.4471927583217621,0.3026978075504303,0.09817934036254883,0.2995363175868988
croatia-langchain-gpt-5-nano.txt,concat_sop,croatia,0.4764542877674103,0.16553428769111633,0.4574437737464905,0.3235456943511963,0.09817030280828476,0.32122987508773804
croatia-langchain-gpt-5.txt,concat_sop,croatia,0.41661617159843445,0.17744934558868408,0.39081206917762756,0.3115004897117615,0.10403590649366379,0.3095048666000366
japan-custom-algo-gpt-4-1.txt,concat_sop,japan,0.4670392572879791,0.14802443981170654,0.4737880825996399,0.3832952678203583,0.09840609133243561,0.3815560042858124
japan-custom-algo-gpt-4o-mini.txt,concat_sop,japan,0.5217816829681396,0.14990496635437012,0.5161252617835999,0.39295855164527893,0.09941496700048447,0.3786799907684326
japan-custom-algo-gpt-5-nano.txt,concat_sop,japan,0.5369070768356323,0.1425917148590088,0.5312603116035461,0.3913603127002716,0.1206749826669693,0.3902741074562073
japan-custom-algo-gpt-5.txt,concat_sop,japan,0.5206518173217773,0.15344487130641937,0.5138736963272095,0.37581324577331543,0.11763973534107208,0.3724299967288971
japan-langchain-gpt-4-1.txt,concat_sop,japan,0.3693266212940216,0.1445862054824829,0.3538028597831726,0.33620917797088623,0.09864246100187302,0.3255583345890045
japan-langchain-gpt-4o-mini.txt,concat_sop,japan,0.43928948044776917,0.15788821876049042,0.4160733222961426,0.30613481998443604,0.07873410731554031,0.3024349510669708
japan-langchain-gpt-5-nano.txt,concat_sop,japan,0.48962152004241943,0.13979756832122803,0.47803443670272827,0.37768691778182983,0.08491451293230057,0.3833816647529602
japan-langchain-gpt-5.txt,concat_sop,japan,0.4502793252468109,0.16571849584579468,0.4473879635334015,0.3450542092323303,0.09541848301887512,0.34123146533966064
croatia-custom-algo-gpt-4-1.txt,concat_pos,croatia,0.4616435766220093,0.14588263630867004,0.43173539638519287,0.388346403837204,0.10235422104597092,0.372053861618042
croatia-custom-algo-gpt-4o-mini.txt,concat_pos,croatia,0.5058415532112122,0.1495521366596222,0.48278141021728516,0.4065661132335663,0.10544873028993607,0.40009814500808716
croatia-custom-algo-gpt-5-nano.txt,concat_pos,croatia,0.48656079173088074,0.15160813927650452,0.4644741714000702,0.37358734011650085,0.09783074259757996,0.36337047815322876
croatia-custom-algo-gpt-5.txt,concat_pos,croatia,0.5005581974983215,0.16163678467273712,0.4737913906574249,0.3694758415222168,0.11031806468963623,0.36266595125198364
croatia-langchain-gpt-4-1.txt,concat_pos,croatia,0.4622207581996918,0.15412575006484985,0.43510735034942627,0.3507196307182312,0.0930071622133255,0.3359811007976532
croatia-langchain-gpt-4o-mini.txt,concat_pos,croatia,0.4945431351661682,0.1628522127866745,0.46856892108917236,0.3292011618614197,0.09102899581193924,0.324445515871048
croatia-langchain-gpt-5-nano.txt,concat_pos,croatia,0.4986872971057892,0.15414278209209442,0.475983202457428,0.34693479537963867,0.08779431134462357,0.335115522146225
croatia-langchain-gpt-5.txt,concat_pos,croatia,0.449782133102417,0.1609807014465332,0.4249167740345001,0.34275171160697937,0.0956127867102623,0.33015531301498413
japan-custom-algo-gpt-4-1.txt,concat_pos,japan,0.4860931932926178,0.13184264302253723,0.4855688810348511,0.41230717301368713,0.09020864218473434,0.4072619080543518
japan-custom-algo-gpt-4o-mini.txt,concat_pos,japan,0.5352014303207397,0.13448141515254974,0.5330075621604919,0.4237894117832184,0.08758437633514404,0.40917283296585083
japan-custom-algo-gpt-5-nano.txt,concat_pos,japan,0.54475337266922,0.13118909299373627,0.5385794043540955,0.4225304424762726,0.11210700869560242,0.4200439453125
japan-custom-algo-gpt-5.txt,concat_pos,japan,0.5276045203208923,0.14198867976665497,0.5211540460586548,0.4000333845615387,0.11043056845664978,0.40007373690605164
japan-langchain-gpt-4-1.txt,concat_pos,japan,0.41361087560653687,0.12878741323947906,0.396078884601593,0.3784596920013428,0.09135156869888306,0.3745778799057007
japan-langchain-gpt-4o-mini.txt,concat_pos,japan,0.4634021818637848,0.14313139021396637,0.44412803649902344,0.34589478373527527,0.07412797957658768,0.3444509208202362
japan-langchain-gpt-5-nano.txt,concat_pos,japan,0.5111104249954224,0.12361698597669601,0.5025722980499268,0.4185519218444824,0.08428708463907242,0.42245402932167053
japan-langchain-gpt-5.txt,concat_pos,japan,0.47138112783432007,0.14560386538505554,0.47231557965278625,0.38185369968414307,0.09015007317066193,0.38389384746551514
croatia-custom-algo-gpt-4-1.txt,concat_pso,croatia,0.4617288410663605,0.14534491300582886,0.4338529706001282,0.3828152120113373,0.10316375643014908,0.3684939742088318
croatia-custom-algo-gpt-4o-mini.txt,concat_pso,croatia,0.5021272897720337,0.1492999792098999,0.47815877199172974,0.40098121762275696,0.10821708291769028,0.39676082134246826
croatia-custom-algo-gpt-5-nano.txt,concat_pso,croatia,0.4832748472690582,0.15197783708572388,0.4594184160232544,0.36637890338897705,0.0983453318476677,0.35118186473846436
croatia-custom-algo-gpt-5.txt,concat_pso,croatia,0.49862802028656006,0.1634279191493988,0.4732646942138672,0.35983750224113464,0.11114578694105148,0.3510160446166992
croatia-langchain-gpt-4-1.txt,concat_pso,croatia,0.46463510394096375,0.15159596502780914,0.44336456060409546,0.35799771547317505,0.0973241850733757,0.34112292528152466
croatia-langchain-gpt-4o-mini.txt,concat_pso,croatia,0.495450496673584,0.16283968091011047,0.4676467478275299,0.338104784488678,0.09047021716833115,0.3257327377796173
croatia-langchain-gpt-5-nano.txt,concat_pso,croatia,0.5013459324836731,0.153243288397789,0.47908490896224976,0.3593308627605438,0.09096819162368774,0.3485749065876007
croatia-langchain-gpt-5.txt,concat_pso,croatia,0.44990965723991394,0.15968406200408936,0.42808929085731506,0.3517025113105774,0.09629242867231369,0.3455069065093994
japan-custom-algo-gpt-4-1.txt,concat_pso,japan,0.48035046458244324,0.13292376697063446,0.4803922176361084,0.40643373131752014,0.0900646224617958,0.4031997323036194
japan-custom-algo-gpt-4o-mini.txt,concat_pso,japan,0.5313223004341125,0.1343192309141159,0.5280110836029053,0.4201636016368866,0.08820537477731705,0.4046970009803772
japan-custom-algo-gpt-5-nano.txt,concat_pso,japan,0.5386176705360413,0.13344085216522217,0.5299156904220581,0.41071560978889465,0.10669584572315216,0.4117856025695801
japan-custom-algo-gpt-5.txt,concat_pso,japan,0.5255546569824219,0.14389073848724365,0.5182740688323975,0.39092957973480225,0.10838128626346588,0.3861261308193207
japan-langchain-gpt-4-1.txt,concat_pso,japan,0.4107452630996704,0.12622568011283875,0.3947632312774658,0.38159632682800293,0.09263848513364792,0.37539345026016235
japan-langchain-gpt-4o-mini.txt,concat_pso,japan,0.466522216796875,0.1405535489320755,0.44751524925231934,0.35286659002304077,0.07947999984025955,0.3504842519760132
japan-langchain-gpt-5-nano.txt,concat_pso,japan,0.5127714276313782,0.12321413308382034,0.5072083473205566,0.4167034327983856,0.08076050877571106,0.4197857677936554
japan-langchain-gpt-5.txt,concat_pso,japan,0.4744223952293396,0.1438504308462143,0.47603505849838257,0.3905423581600189,0.09322559088468552,0.3946405053138733
croatia-custom-algo-gpt-4-1.txt,concat_ops,croatia,0.43667590618133545,0.15831919014453888,0.40880829095840454,0.36776140332221985,0.10923021286725998,0.3616405129432678
croatia-custom-algo-gpt-4o-mini.txt,concat_ops,croatia,0.4852356016635895,0.15783049166202545,0.4665318727493286,0.38513365387916565,0.11634498834609985,0.3785526752471924
croatia-custom-algo-gpt-5-nano.txt,concat_ops,croatia,0.466475248336792,0.16298550367355347,0.45205923914909363,0.3439275324344635,0.104899100959301,0.33455318212509155
croatia-custom-algo-gpt-5.txt,concat_ops,croatia,0.48566198348999023,0.17112526297569275,0.46820807456970215,0.3493730425834656,0.11597112566232681,0.34545081853866577
croatia-langchain-gpt-4-1.txt,concat_ops,croatia,0.432239294052124,0.16366243362426758,0.404518723487854,0.3204626142978668,0.10044898837804794,0.31388694047927856
croatia-langchain-gpt-4o-mini.txt,concat_ops,croatia,0.4764108955860138,0.1749272346496582,0.45291271805763245,0.295011043548584,0.09822718799114227,0.29418399930000305
croatia-langchain-gpt-5-nano.txt,concat_ops,croatia,0.4785245954990387,0.16701407730579376,0.45506319403648376,0.3173357844352722,0.10087866336107254,0.31528186798095703
croatia-langchain-gpt-5.txt,concat_ops,croatia,0.4153341054916382,0.17830897867679596,0.38573408126831055,0.30371910333633423,0.10194501280784607,0.30218422412872314
japan-custom-algo-gpt-4-1.txt,concat_ops,japan,0.46808362007141113,0.14324262738227844,0.4732312560081482,0.3850333094596863,0.09451422840356827,0.38462936878204346
japan-custom-algo-gpt-4o-mini.txt,concat_ops,japan,0.5264071822166443,0.14670364558696747,0.5314652919769287,0.3968789577484131,0.09950202703475952,0.39238491654396057
japan-custom-algo-gpt-5-nano.txt,concat_ops,japan,0.5396571159362793,0.14119452238082886,0.5342369079589844,0.39052391052246094,0.10959526896476746,0.38522201776504517
japan-custom-algo-gpt-5.txt,concat_ops,japan,0.5283206701278687,0.14943605661392212,0.5294008255004883,0.3754284381866455,0.10391112416982651,0.36848145723342896
japan-langchain-gpt-4-1.txt,concat_ops,japan,0.3655518889427185,0.14177198708057404,0.35105833411216736,0.3332917094230652,0.09383793920278549,0.33225634694099426
japan-langchain-gpt-4o-mini.txt,concat_ops,japan,0.4397715926170349,0.15550357103347778,0.41391611099243164,0.3065865933895111,0.06946681439876556,0.3097483515739441
japan-langchain-gpt-5-nano.txt,concat_ops,japan,0.4848932921886444,0.1435951143503189,0.4793870449066162,0.36420297622680664,0.08784505724906921,0.3762030005455017
japan-langchain-gpt-5.txt,concat_ops,japan,0.4461289644241333,0.16578152775764465,0.44334840774536133,0.33277636766433716,0.08712809532880783,0.3284008204936981
croatia-custom-algo-gpt-4-1.txt,concat_osp,croatia,0.43705710768699646,0.1605374962091446,0.41049376130104065,0.3591528832912445,0.10780046135187149,0.34817177057266235
croatia-custom-algo-gpt-4o-mini.txt,concat_osp,croatia,0.4853163957595825,0.1598222255706787,0.46618545055389404,0.3773503303527832,0.11561200767755508,0.36974915862083435
croatia-custom-algo-gpt-5-nano.txt,concat_osp,croatia,0.46456465125083923,0.16467608511447906,0.443923681974411,0.3397487699985504,0.10535132139921188,0.3314778804779053
croatia-custom-algo-gpt-5.txt,concat_osp,croatia,0.48000746965408325,0.17253851890563965,0.4534684121608734,0.33997011184692383,0.1183539628982544,0.3372422754764557
croatia-langchain-gpt-4-1.txt,concat_osp,croatia,0.43116092681884766,0.16564707458019257,0.41291242837905884,0.32032373547554016,0.10210087895393372,0.30978894233703613
croatia-langchain-gpt-4o-mini.txt,concat_osp,croatia,0.47501182556152344,0.17289197444915771,0.4483757019042969,0.303558886051178,0.09703893214464188,0.3040370047092438
croatia-langchain-gpt-5-nano.txt,concat_osp,croatia,0.4770507216453552,0.16398777067661285,0.4618816077709198,0.32214686274528503,0.09723139554262161,0.3151243329048157
croatia-langchain-gpt-5.txt,concat_osp,croatia,0.4175046682357788,0.17888998985290527,0.39416804909706116,0.30473756790161133,0.10445182025432587,0.297624409198761
japan-custom-algo-gpt-4-1.txt,concat_osp,japan,0.4639892876148224,0.14834466576576233,0.4631517827510834,0.383419007062912,0.09877757728099823,0.3831222653388977
japan-custom-algo-gpt-4o-mini.txt,concat_osp,japan,0.5177245140075684,0.15131676197052002,0.5154153108596802,0.39351919293403625,0.10445699840784073,0.37602120637893677
japan-custom-algo-gpt-5-nano.txt,concat_osp,japan,0.5355618596076965,0.14394721388816833,0.5271816849708557,0.3976452350616455,0.12878116965293884,0.38986942172050476
japan-custom-algo-gpt-5.txt,concat_osp,japan,0.5185021758079529,0.1542237251996994,0.5131295919418335,0.3732711374759674,0.11478866636753082,0.36425116658210754
japan-langchain-gpt-4-1.txt,concat_osp,japan,0.36820152401924133,0.14655140042304993,0.3500889241695404,0.3333251178264618,0.09923826158046722,0.3261602222919464
japan-langchain-gpt-4o-mini.txt,concat_osp,japan,0.4375157058238983,0.1592208445072174,0.4133026897907257,0.30601802468299866,0.08090057969093323,0.3035769462585449
japan-langchain-gpt-5-nano.txt,concat_osp,japan,0.4925190210342407,0.13916775584220886,0.4816194176673889,0.3783065974712372,0.08494352549314499,0.3910469114780426
japan-langchain-gpt-5.txt,concat_osp,japan,0.45005932450294495,0.16625195741653442,0.44992029666900635,0.3454219102859497,0.09841664135456085,0.33885520696640015
